Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag,PopulationDensity,DistanceToHighway,DailyTrafficVolume,NearbyRestaurants,NearbyShoppingCenters,ParkingCapacity,LandUseType,MedianIncome,ClimateZone,PeakHours,AvgChargingDuration,DailyUtilizationRate,WeeklyPeakDay,InstallationDate,MostCommonEVModel,AvgBatteryCapacity,MaxChargingSpeed
$0.30 per kWh ,2,False,True,True,True,-19.323358513085054,146.7583755416913,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,2288.921775381793,0.4601629258083579,14981,5,2,19,Commercial,70121.62460473336,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",85.33953981627948,0.46566738020600307,Monday,2019-04-05 22:19:00.385739334,Tesla Model 3,68.09108828845945,218.2204518613618
$0.30,2,False,True,True,True,-19.573864927671323,147.40556577868756,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,3552.860383200095,1.5793312674638538,11571,5,2,15,Mixed Use,84287.3624541649,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",35.37688564284273,0.302953570246789,Tuesday,2019-09-07 14:10:52.250146116,Tesla Model Y,78.5951445631033,212.45347805054564
$0.30,3,False,True,True,True,-20.0167531076666,148.24891308162455,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,2176.3904503084354,1.0611019653118532,8438,6,0,14,Public Use,65923.1148126969,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",75.43580104903455,0.6915117541476969,Wednesday,2022-10-22 21:10:50.146113392,Tesla Model Y,82.62019379274875,192.4505815323316
$0.30,1,False,True,True,True,-20.402473679690317,148.58154883254292,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,2847.606447604259,0.14697627959834303,5975,5,1,13,Activity Centre,77514.91778550997,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",89.69051983248399,0.5269815869671677,Friday,2020-06-30 02:43:16.376388080,Tesla Model 3,82.68291991129507,227.35124479716083
$0.30,3,False,True,True,True,-21.139355499964623,149.18503710905475,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,2738.508404327332,0.7078181998664531,12889,2,0,10,Commercial,81629.45470226786,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",84.63007459858255,0.5494925863366911,Thursday,2023-06-17 17:46:19.427235536,Tesla Model Y,75.12940523974737,226.4808809477629
$0.30 per kWh ,2,False,True,True,True,-21.908502802871126,149.41051205419296,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,3979.0897558008096,2.683903535041519,14096,2,2,5,Industrial,71958.57867760789,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",88.76242207528219,0.4395974686260825,Tuesday,2021-09-27 11:55:22.267679728,Polestar 2,80.31458700150013,175.56457327478168
$0.30 per kWh,3,False,True,True,True,-22.82792884592763,149.9324998642801,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,3932.0922212252412,1.3016396911663368,18899,5,2,11,Public Use,74227.88614180431,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",83.18179342153269,0.32304064176356806,Thursday,2020-07-11 20:18:39.345412040,Tesla Model Y,78.70968915874293,171.12630725965397
Unknown,1,False,True,True,True,-26.4086797421553,153.0461333645826,Evie,CCS (Type 2),50.0,DC,0,2669.8410638413084,0.44888773575981594,8053,8,1,19,Commercial,84169.53137996272,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",61.12818934957661,0.5670082288394711,Thursday,2023-08-05 19:19:44.570426656,MG ZS EV,65.44087534010272,213.47393848254706
$0.30/kWh,3,False,True,True,True,-27.242998014121355,153.01465696410696,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,2659.394445586886,2.3497809102003586,16319,9,0,18,Residential,68936.32001915501,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",52.38683730980341,0.39353118705657214,Monday,2021-12-28 05:26:32.752776160,Tesla Model Y,65.40093018884866,156.757912705766
"Free up to 7kWh, charges thereafter",1,Unknown,Unknown,Unknown,True,-33.86602668667314,151.06443969723887,(Unknown Operator),CCS (Type 2),25.0,DC,0,2524.719209925977,1.6227757736835002,17559,8,1,17,Activity Centre,70350.32416704943,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",51.88676721820241,0.5799330962503594,Tuesday,2021-10-29 11:53:41.274108720,Tesla Model 3,75.6211235313597,178.14834187359048
FREE,1,False,False,False,True,-34.84180413059654,148.9128633229027,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,3956.2417736253738,2.5792636588930007,16425,9,0,19,Industrial,72649.59668702318,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",40.60533688622641,0.43803728874377496,Thursday,2019-02-17 23:57:28.509643483,Hyundai Kona Electric,82.10902740963738,11.44908417350715
Unknown,1,Unknown,Unknown,Unknown,True,-33.425767907528055,149.58141991356138,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,3603.3438232627673,2.3545042883949465,6980,7,2,10,Residential,77202.21007364511,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",79.13921255677148,0.3798333975868761,Thursday,2019-08-22 14:11:42.746931620,Tesla Model 3,83.67283216885603,12.666589772511323
Unknown,2,Unknown,Unknown,Unknown,True,-33.67697329948779,150.281626751796,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,3950.0693311208015,2.03799729739743,9368,9,0,10,Mixed Use,65653.60202268911,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",48.64235705973858,0.45916174811393834,Tuesday,2023-04-22 05:01:17.849210992,MG ZS EV,72.22668973654065,16.44765566918031
Unknown,2,Unknown,Unknown,Unknown,True,-33.728024559118296,150.300728600681,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,3405.627480372167,2.0191623393252973,16823,4,2,6,Industrial,76231.76735580842,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",37.58428597183808,0.6718354657160054,Friday,2021-10-07 02:18:51.969608416,Tesla Model 3,81.41529161249443,8.945599865585788
Unknown,2,False,True,True,True,-33.76965243504467,150.67186991611658,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,2466.491763008597,2.889683681441483,17145,5,1,14,Commercial,79471.18308318357,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",78.33106698580181,0.5465644641350268,Monday,2019-09-29 23:45:41.554646408,Tesla Model Y,67.29388595302859,16.909155647697673
$0.30,1,False,True,True,True,-23.382146860599264,150.51355170231477,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,3831.368409318387,0.7002866020481135,19649,4,0,13,Mixed Use,66868.83336379677,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",84.36410628895499,0.5688823480586892,Thursday,2021-04-03 10:28:41.098772648,Tesla Model 3,68.10272598949862,228.30805577651466
$0.39 per kWh,1,False,True,True,True,-24.989529996084883,151.95310955075183,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,3344.992015226069,1.4500463021018124,18118,5,2,5,Commercial,73238.75479474135,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",42.79709753880671,0.5099150572149812,Tuesday,2020-04-04 17:11:49.059029808,BYD Atto 3,76.83612648329454,155.3409327120387
$0.30 per kWh,1,False,True,True,True,-25.994198141547088,152.56269417739531,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,2988.851800593974,1.998555433781595,5864,2,2,13,Activity Centre,67670.9313750885,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",70.87402619020794,0.6290204276087401,Wednesday,2022-07-23 03:39:39.661016960,Tesla Model 3,75.89333371653726,239.7003494345387
$0.30/kWh,1,False,True,True,True,-26.18854334315202,152.66574226908438,Queensland Electric Super Highway,CCS (Type 2),50.0,DC,0,3629.388171202559,2.308887575479469,16234,2,1,13,Public Use,74476.64875528916,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",50.89350305215025,0.5471845968725659,Monday,2020-12-04 23:22:58.141437760,BYD Atto 3,76.93822796128615,204.47041599611697
"$0.40 per kWh Full (RFID, QR, Plug&Charge, app)",4,False,True,True,True,-27.415112352398268,153.07724242473,Evie,CCS (Type 2),50.0,DC,0,2846.9333050913187,1.8121461958160727,5860,6,1,19,Residential,72840.64166126717,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",47.52682923253186,0.32956437419242934,Thursday,2022-11-02 13:10:16.481589728,Tesla Model 3,67.2845265133477,165.955983560436
$0.30 per kWh,1,False,True,True,True,-28.16382522506754,153.514927307191,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0,2842.4340443013116,2.7109708313583214,12999,5,0,12,Public Use,68705.44782862386,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",66.24307200830064,0.6638535732064595,Thursday,2023-05-19 22:35:50.321449456,BYD Atto 3,77.95572875469969,97.03352453661905
$0.30 per kWh,1,False,True,True,True,-28.166937408855013,153.53634874918976,Chargefox,CCS (Type 2),75.0,DC,0,2624.6482718497155,2.4317882406107647,18793,7,1,18,Commercial,66283.11652200209,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",34.49985242666123,0.6957873427900042,Thursday,2023-02-07 14:41:10.134424320,Tesla Model Y,61.731987257764835,190.4021528896
Unknown,1,Unknown,Unknown,Unknown,True,-28.63571944020704,153.55330117184485,NRMA,CCS (Type 2),50.0,DC,0,3482.94009350432,0.8046747062365641,8973,4,2,10,Public Use,79815.05154891094,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",77.72308091691376,0.3008236833225698,Friday,2021-07-04 03:59:51.583869088,Hyundai Kona Electric,80.87655201406325,225.9407444962689
Unknown,1,Unknown,Unknown,Unknown,True,-29.688073199234324,152.93353803987213,NRMA,CCS (Type 2),50.0,DC,0,3673.2230191927797,0.761162638816559,18225,6,1,17,Industrial,77039.94649421597,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",63.80813643126528,0.34164611955793495,Wednesday,2023-06-23 01:46:02.594973712,Tesla Model 3,83.50390898975817,214.42153586600594
$0.60 per kWh,2,False,True,True,True,-30.709970892832544,152.91982301754945,Evie,CCS (Type 2),350.0,DC,0,3720.153356029498,0.4458309924359527,6901,5,2,11,Mixed Use,72704.20544163983,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",70.54525344341182,0.4954994509773324,Tuesday,2021-10-27 08:41:48.007013440,Polestar 2,80.86321574122005,182.4234620728558
Unknown,1,Unknown,Unknown,Unknown,True,-32.292626788449596,115.7466447686004,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,3145.6281563351286,2.9973824283647663,6220,9,0,18,Public Use,79839.51125373843,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",51.553587080048864,0.5367256567298981,Wednesday,2022-06-29 16:28:53.722969024,BYD Atto 3,68.83445917972305,15.766538112724394
Unknown,1,Unknown,True,Unknown,True,-32.27045412024325,115.75561955622425,(Unknown Operator),Type 2 (Socket Only),,AC (Three-Phase),0,3017.069775887374,2.5897755027772567,10002,4,0,19,Commercial,84980.34693363565,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",73.20494812865236,0.3490538756748565,Wednesday,2020-12-13 12:10:31.209818824,MG ZS EV,81.37528816313744,20.015588154334885
Unknown,1,Unknown,Unknown,Unknown,True,-31.952209900740648,116.16705526729766,(Unknown Operator),Type I (AS 3112),2.5,AC (Single-Phase),0,2548.8527538754884,0.25118382272900175,5295,3,2,12,Public Use,65821.78813873329,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",63.45512196756109,0.31058314758874705,Tuesday,2022-05-13 18:07:21.846873184,MG ZS EV,83.04653760444842,14.332346283800623
AUD 0.65 per kWh,3,False,True,True,True,-36.21868817620539,149.13363161099028,Chargefox,CHAdeMO,50.0,DC,0,3931.8683607994685,2.540695346903998,18386,9,1,5,Industrial,78513.0349056516,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",63.168096819767676,0.4464896071479901,Thursday,2020-08-06 10:41:18.550555232,Tesla Model 3,68.17259901275952,62.480969725893225
$0.25 per kWh,1,False,True,True,True,-37.83372548471041,147.60661599037178,Chargefox,Type 2 (Socket Only),22.0,Unknown,0,3276.8218935165646,0.7629180369334082,18062,2,1,18,Activity Centre,83572.780452769,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",77.9542398136925,0.36593258793697525,Monday,2023-01-23 16:17:57.264757456,Polestar 2,77.68161548443005,7.2691459310744895
$0.40,2,False,True,True,True,-38.112024318575045,147.06310643876884,Evie,CHAdeMO,50.0,DC,0,2333.775313162646,2.8424819292508796,13923,4,2,17,Commercial,79336.80245727826,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",74.81145828839331,0.4692788069818792,Monday,2020-05-15 05:57:41.133839864,Tesla Model Y,76.17054389035764,91.54962580964177
Unknown,1,Unknown,Unknown,Unknown,True,-35.71746030083052,147.31775237395414,NRMA,CCS (Type 2),50.0,DC,0,3293.382614951736,2.6608105208905157,14707,8,0,9,Industrial,84042.16688060446,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",68.50358715720715,0.6882590309786843,Monday,2020-09-01 01:03:57.755698424,Tesla Model 3,62.40520484180167,180.38840428594696
FREE,1,Unknown,Unknown,Unknown,True,-34.82341194348058,148.32537254091335,NRMA,CCS (Type 2),50.0,DC,0,2512.6380089982504,1.4593209255594175,6213,7,0,11,Residential,78747.19510979165,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",72.56662663071002,0.3444623570028367,Monday,2022-04-11 18:09:02.840444192,Hyundai Kona Electric,62.42193652589773,226.84022492996786
,1,Unknown,True,Unknown,True,-31.995655950694704,115.88329363905392,(Unknown Operator),Type I (AS 3112),7.0,AC (Single-Phase),0,2629.1030157838472,1.235348142998102,15018,5,0,15,Activity Centre,78125.50960082546,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",80.40619998689304,0.6522716215661225,Tuesday,2020-06-17 07:31:56.773816488,Tesla Model Y,81.88060614870332,15.715856820932565
"Free for diners, 30c/kWh for public",1,Unknown,Unknown,Unknown,True,-32.53111567064465,115.72030282929558,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,3071.397632600746,0.6832540494925972,11467,2,1,15,Mixed Use,66598.68126333931,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",82.0334516541049,0.41186570483164325,Monday,2019-01-31 22:22:22.372881356,Tesla Model Y,71.73252330735482,11.651964081196782
Unknown,1,Unknown,True,Unknown,True,-31.995737047605445,115.88564872339822,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,3401.678370549643,1.1481951755852706,6755,2,1,18,Residential,70481.52375830959,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",58.950383337560716,0.6770819069569338,Wednesday,2020-03-29 07:36:09.257744008,Tesla Model 3,74.50073903300171,7.047096278143922
65c per kwH energy consumed.,2,False,True,True,True,-35.27711511746652,147.73611268003378,Evie,CCS (Type 2),350.0,DC,0,2753.660654820168,1.0822480580758949,13043,4,0,19,Residential,70524.0306358795,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",41.82918599013988,0.44563756120498854,Monday,2020-10-15 20:13:36.364699008,Tesla Model 3,71.03842707766934,174.02796162025373
$0.60 per kWh,2,False,True,True,True,-27.85520251497437,153.31010291274197,Evie,CCS (Type 2),350.0,DC,0,2361.836103883492,0.5333800230858713,10681,7,1,11,Commercial,75360.5506801581,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",68.5635359112366,0.5399150176598622,Monday,2022-06-22 05:17:17.288135600,Tesla Model 3,83.60315598830017,221.9076935726067
Unknown,1,False,False,False,True,-31.999110470936746,115.9157275187037,(Unknown Operator),CCS (Type 2),24.0,DC,0,2512.1387943091604,1.5404442608493076,7897,8,1,16,Mixed Use,71963.6033715419,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",60.21246682296991,0.5593672858383204,Wednesday,2023-07-29 08:08:08.135593216,Hyundai Kona Electric,81.3798748928305,197.9789045794179
,1,Unknown,Unknown,Unknown,True,-31.19020425492358,117.03612798040008,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,2535.4519846393528,0.3369709723853828,6241,9,1,5,Commercial,81803.68119814493,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",69.63084311310249,0.4941845169674174,Monday,2021-04-04 12:04:37.732320288,Tesla Model Y,64.780670226968,17.036771772491704
Unknown,1,Unknown,True,Unknown,True,-32.27602954766279,115.76426627808104,(Unknown Operator),Type 2 (Socket Only),,AC (Three-Phase),0,3212.084982381574,0.6426345945842367,19301,2,2,16,Residential,65826.17692749701,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",87.89880053771759,0.5567626002428129,Friday,2021-02-10 04:07:26.054938640,Hyundai Kona Electric,75.87377552801281,21.14657514199677
Unknown,1,Unknown,Unknown,Unknown,True,-30.28724891743107,116.66646540542088,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,3294.849788137649,2.432065630432809,18552,9,1,16,Public Use,78569.30869784197,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",79.09938066336669,0.6288042591748314,Monday,2022-08-17 18:02:18.866160144,Tesla Model Y,74.85783622179841,21.5588693290805
Unknown,1,Unknown,Unknown,Unknown,True,-30.88814280903685,116.71504793666344,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),4.0,AC (Three-Phase),0,3958.4532730940605,0.6607681195638871,14528,2,0,16,Residential,80693.18762656138,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",74.50593858816748,0.5704091034724705,Thursday,2020-10-09 10:37:56.563413216,MG ZS EV,82.91567898292789,16.386391887736277
Unknown,1,Unknown,Unknown,Unknown,True,-30.97374985725772,116.212491289304,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,2255.8872342795144,2.170279813236615,5267,3,1,10,Activity Centre,71124.47682632854,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",40.63234794210033,0.653603688994279,Tuesday,2021-10-15 15:06:25.037989488,BYD Atto 3,66.81146707782916,10.850727520322863
,1,Unknown,Unknown,Unknown,True,-31.350965381790523,115.90418179823558,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,2634.882529680521,0.25170883748092493,7936,6,0,7,Mixed Use,65662.68545513164,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",70.31876264419063,0.4625433254666995,Tuesday,2019-04-02 17:31:10.485096435,Tesla Model Y,75.74731045435132,12.644303668965831
,1,Unknown,Unknown,Unknown,True,-31.34975443971156,115.90479361984762,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),18.0,AC (Three-Phase),0,3109.3570033245633,1.8206089529149838,9278,2,2,16,Commercial,77038.13979463522,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",64.6212814969376,0.6314765179723596,Monday,2019-04-15 12:42:30.087668030,Tesla Model Y,83.30369862700108,8.315872063844733
,1,Unknown,Unknown,Unknown,True,-31.356129821303917,115.71263310610529,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,2133.8486560860138,0.18433250148539956,6098,8,0,10,Industrial,81191.3725645514,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",82.45472621773256,0.4217790757852998,Monday,2022-04-14 22:56:52.741087088,Tesla Model 3,79.59810363906972,19.615146652588386
Please ring 24 hours in advance,1,False,False,False,True,-31.53857963900527,116.07373436553274,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,3331.2666578903527,2.196230550870857,15776,8,0,18,Residential,68672.89997840389,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",30.791906231774856,0.6938921840215739,Wednesday,2020-10-22 05:49:16.165984808,MG ZS EV,76.47297118916529,11.605683352449146
,1,False,False,False,True,-31.581419541887502,115.98343798965402,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,3973.465570813311,1.8918510004752118,14912,8,0,12,Commercial,74049.25989173747,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",89.03105164741547,0.3636931272931938,Tuesday,2019-09-18 06:10:18.585622444,Tesla Model 3,62.0786661700274,21.60074818737442
Unknown,1,Unknown,Unknown,Unknown,True,-31.653838360245935,116.67275712306092,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,2930.641206307945,2.946033032210284,10143,6,1,19,Industrial,80030.92961110547,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",52.542162579032826,0.57155208632932,Wednesday,2023-03-15 21:03:15.675043840,Tesla Model 3,78.1714090297915,8.624224736187347
Unknown,1,Unknown,Unknown,Unknown,True,-31.74992627976492,116.68294107958944,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,3489.010892706128,1.4710473474543921,13426,3,1,15,Mixed Use,79349.11882455717,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",77.41343754371786,0.3818033223813908,Friday,2020-06-21 13:55:43.308007016,Polestar 2,82.26322230112177,8.723326004574572
,1,False,False,False,True,-31.890257051674716,116.7767352171943,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,2126.877529787391,2.3087509963395356,14049,7,1,9,Residential,70524.72109783784,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",45.21785725810816,0.31489644872861083,Thursday,2023-12-11 19:13:00.596142624,Polestar 2,82.8346658647878,18.043030746219898
Speak to the shire,1,Unknown,Unknown,Unknown,True,-32.105142349587666,116.92652187873722,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,3528.1640662457316,2.5410993097560586,10176,9,2,13,Mixed Use,74261.26481630928,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",55.92020502719289,0.5429627111965568,Friday,2022-10-03 16:23:50.742256000,Tesla Model 3,73.78631426019125,12.929820326402172
See Exploren app.,2,Unknown,Unknown,Unknown,True,-32.011587852764045,117.40044403326306,Exploren,Type 2 (Socket Only),22.0,AC (Three-Phase),0,3606.946562054745,0.6207831915964234,8843,7,2,15,Activity Centre,69831.58615956601,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",58.527875815895854,0.5667857742476418,Wednesday,2022-05-10 13:19:31.946230288,Polestar 2,64.33052887137794,13.188271363713547
Please introduce yourself to the proprietor and pay for your power,1,Unknown,Unknown,Unknown,True,-32.33053209732362,117.87400878811326,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),17.0,AC (Three-Phase),0,3353.9970451382455,2.1884490065854654,16540,8,2,18,Public Use,65258.619707957536,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",87.99444248334726,0.3954866261511607,Wednesday,2019-10-23 10:56:27.492694332,BYD Atto 3,72.2625464694279,11.01789635947371
,1,Unknown,Unknown,Unknown,True,-32.66897565706384,118.16121384503646,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,2448.1080545093887,2.065488480581696,11244,2,0,17,Commercial,68883.09652663453,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",77.04035665590916,0.6881064731852411,Monday,2022-06-05 03:42:11.151373472,Tesla Model Y,78.05887302021635,7.405469762516182
Unknown,1,Unknown,Unknown,Unknown,True,-30.748154235887043,121.47147200622676,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,3754.387595751294,2.2834813883288034,17631,7,2,11,Activity Centre,80554.90855686048,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",46.57026668804883,0.5764820341332578,Wednesday,2019-01-04 04:47:49.900642898,MG ZS EV,70.32145051588402,12.363453237915568
,1,Unknown,Unknown,Unknown,True,-30.75181001068328,121.4673604447338,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,3487.7393566453766,2.258086058758653,7812,7,0,6,Commercial,82691.13293151985,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",42.90544303287247,0.553096519863997,Wednesday,2023-09-01 11:18:20.409117472,BYD Atto 3,83.6792031591534,10.526544167487213
Unknown,1,False,False,False,True,-30.774794590528153,121.4411344975328,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,2247.0271314010097,0.4237847034182251,7877,3,0,18,Mixed Use,82807.39469439264,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",40.91752528644141,0.5266359903878431,Friday,2021-04-09 20:04:20.900058448,Tesla Model Y,84.9898334936247,16.56576217659168
Donation per kwh for charging,1,True,False,False,True,-31.26144170839072,120.0211535311152,(Unknown Operator),Tesla (Model S/X),22.0,AC (Three-Phase),0,2022.558373842679,0.8248658679976616,13075,6,2,14,Activity Centre,67810.30440451812,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",74.92607987424043,0.5282490683257767,Wednesday,2020-08-10 17:05:05.084745768,BYD Atto 3,68.23057447430746,11.130345861078817
Unknown,1,Unknown,Unknown,Unknown,True,-27.914210013189305,120.69785944182412,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,3942.395692936693,2.105213724634444,9998,2,0,10,Commercial,67516.51454174079,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",49.40142273921557,0.5380672460551461,Tuesday,2023-09-10 00:05:53.477498560,Polestar 2,79.886393929375,12.83170773739081
Discuss with management,1,Unknown,Unknown,Unknown,True,-19.756167699546975,120.6712445688542,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),17.0,AC (Three-Phase),0,3078.9595775221255,0.5042857971474919,7069,4,2,15,Activity Centre,70946.21563419062,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",79.89808889022356,0.3591661362909574,Wednesday,2023-10-10 22:28:15.850379904,MG ZS EV,65.84502047620146,20.611874246399278
Unknown,1,Unknown,Unknown,Unknown,True,-22.6944253139324,117.7976779545387,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),11.0,AC (Three-Phase),0,2397.1912760857167,2.195337773252913,8930,7,0,5,Activity Centre,80070.67444001345,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",81.17214978822105,0.5029336708237808,Thursday,2023-02-06 13:05:13.500876688,Hyundai Kona Electric,66.77999382470715,21.00155985279673
Contact CSM on 08 8956 4975 in business hours to discuss access,1,True,False,False,True,-22.818475587637863,127.76375975279711,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),17.0,AC (Three-Phase),0,2602.6131986227015,1.2827060617052621,15606,5,1,11,Public Use,77475.55461502957,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",59.05175494102469,0.6291630901734856,Wednesday,2020-08-12 20:16:58.351841032,MG ZS EV,65.65307901975908,20.650670310679978
