ID,Title,Latitude,Longitude,AccessComments,WheelchairAccess,Connectors,City,Temperature,Humidity,WindSpeed,DayOfWeek,HourOfDay,IsHoliday,DateCollected,CurrentDemand,WeatherMain_Clear,WeatherMain_Clouds,WeatherMain_Rain,TrafficDensity_High,TrafficDensity_Low,TrafficDensity_Medium,Season_Autumn,LagDemand_1hr,LagDemand_2hr,DayOfWeek_Num,TotalDemand
265390,HomeCo Castle Hill,-33.72778176586396,150.976245622693,,N/A,4,Castle Hill,17.64,69,2.68,Wednesday,2,False,2025-04-30,15,False,True,False,False,True,False,True,,,2,15
265655,Westfield Carousel,-32.022177407350696,115.93916843857136,,N/A,1,Cannington City,24.39,40,6.69,Wednesday,2,False,2025-04-30,63,True,False,False,False,False,True,True,,,2,63
266022,Ampol Gosnells,-32.080050874907705,115.98798052330272,,N/A,2,Gosnells,24.03,41,6.69,Wednesday,2,False,2025-04-30,91,True,False,False,False,True,False,True,,,2,91
266384,Coles South Perth,-31.981184422636147,115.86248950002266,,N/A,4,,24.64,39,6.69,Wednesday,2,False,2025-04-30,98,True,False,False,True,False,False,True,,,2,98
266501,Campbelltown Supercharger,-34.07151792013103,150.80730085250025,Located in the car park of Campbelltown Catholic Club,N/A,1,Campbelltown,17.26,70,5.36,Wednesday,2,False,2025-04-30,29,False,False,True,True,False,False,True,,,2,29
266538,Blaxland Supercharger,-33.74525300296909,150.61025805036633,,N/A,1,Blaxland,16.58,73,4.51,Wednesday,2,False,2025-04-30,100,False,True,False,False,False,True,True,,,2,100
266540,Evie Lawson,-33.72070368975226,150.4297109802278,,N/A,4,Lawson,12.81,78,2.5,Wednesday,2,False,2025-04-30,85,False,False,True,False,True,False,True,,,2,85
266767,BP Pulse,-33.36290641211102,151.44446174596283,,N/A,2,Tumbi Umbi,18.96,80,3.58,Wednesday,2,False,2025-04-30,14,False,False,True,True,False,False,True,,,2,14
266872,Chatswood Chase Chargefox,-33.79511781061279,151.18644036778977,"Use the entrance on Victoria Avenue, using the left lane into the car park, follow this around to the left and then continue straight. The charger is located at Level B1, Pillar G13 (near the travelators going up to Kmart) 

Beware as this is in a shopping centre access isn't 24/7, hours are generally 6am - 10pm weekdays and 8am - 10pm weekends.  First 3 hours parking free. 

https://www.wilsonparking.com.au/parking-locations/new-south-wales/chatswood/chatswood-chase-car-park/",N/A,1,Chatswood,17.43,73,12.35,Wednesday,2,False,2025-04-30,46,False,True,False,False,False,True,True,,,2,46
267111,Ampol East Perth,-31.948662865419386,115.86948347276189,,N/A,2,East Perth,24.7,40,6.69,Wednesday,2,False,2025-04-30,31,True,False,False,True,False,False,True,,,2,31
267315,Ampol Derrimut,-37.80519464533884,144.75198926317552,,N/A,2,Derrimut,17.93,57,7.2,Wednesday,2,False,2025-04-30,48,False,True,False,False,True,False,True,,,2,48
267345,Chargefox Teachers Mutual Bank,-33.77239824531827,150.84348282464293,Accessible only during office hours,N/A,1,Rooty Hill,18.17,67,5.66,Wednesday,2,False,2025-04-30,83,False,False,True,False,False,True,True,,,2,83
267547,Bunnings Tarneit,-37.83430858506595,144.69884313714417,BYO type 2 cable. Near the road entrance at the timber yard end of Bunnings,N/A,1,Tarneit,17.98,59,0.89,Wednesday,2,False,2025-04-30,24,True,False,False,False,True,False,True,,,2,24
267563,Ampol Melville ,-32.031412015833354,115.81520749424499,,N/A,2,Melville,24.53,38,6.69,Wednesday,2,False,2025-04-30,38,True,False,False,False,False,True,True,,,2,38
270903,Monash Caufield,-37.87609755140018,145.0437890823424,,N/A,2,Malvern East,17.66,59,3.13,Wednesday,2,False,2025-04-30,92,True,False,False,False,True,False,True,,,2,92
270904,Wine by Sam,-37.02797706541075,145.14294410402647,,N/A,2,Seymour,17.27,46,3.99,Wednesday,2,False,2025-04-30,58,False,True,False,False,True,False,True,,,2,58
270908,ENGIE - VIctoria Gardens,-37.81230000849669,145.01104431147348,,N/A,2,Richmond,17.8,59,3.13,Wednesday,2,False,2025-04-30,54,True,False,False,False,True,False,True,,,2,54
270909,Engie - The Glen,-37.87707026526765,145.16444504069057,"In the B1 yellow carpark, at the Target/Woolworths/Aldi entrance",N/A,2,Glen Waverley ,17.16,55,2.24,Wednesday,2,False,2025-04-30,84,True,False,False,False,False,True,True,,,2,84
270910,Penguin Parade Car Park,-38.505470002342136,145.14849508723148,Available betwween sunrise and 3 hours after sunset,N/A,2,Summerlands,16.03,56,8.25,Wednesday,2,False,2025-04-30,10,True,False,False,True,False,False,True,,,2,10
270934,ENGIE - Bayside Centre,-38.13983274747568,145.12422212753893,,N/A,1,Frankston,17.82,63,3.13,Wednesday,2,False,2025-04-30,14,True,False,False,False,True,False,True,,,2,14
270935,ClydeStone Square,-38.09340993256419,145.34171416795755,,N/A,2,Clyde North,17.38,65,1.34,Wednesday,2,False,2025-04-30,79,True,False,False,False,False,True,True,,,2,79
270936,City of Stonnington,-37.8558376330929,145.0295635713096,,N/A,2,Malvern,17.55,59,3.13,Wednesday,2,False,2025-04-30,51,True,False,False,False,False,True,True,,,2,51
270947,Hilton Coles,-32.06408827282525,115.78180730214649,,N/A,1,,24.14,38,6.69,Wednesday,2,False,2025-04-30,69,True,False,False,False,False,True,True,,,2,69
270949,RMIT - City Campus,-37.80624795114712,144.96401596254236,,N/A,2,Carlton,17.59,58,7.72,Wednesday,2,False,2025-04-30,38,False,True,False,False,True,False,True,,,2,38
270950,JET Charge Office,-37.82858393063794,144.93443851602245,,N/A,3,Port Melbourne,17.87,59,7.2,Wednesday,2,False,2025-04-30,13,False,True,False,False,False,True,True,,,2,13
270994,Bayside Willansby Ave,-37.90610169777272,145.00363488616335,,N/A,4,Brighton,17.94,59,2.24,Wednesday,2,False,2025-04-30,65,True,False,False,False,True,False,True,,,2,65
270996,Local Village Carrum Downs,-38.088427053571266,145.1825268436774,,N/A,4,Carrum Downs,18.27,61,4.47,Wednesday,2,False,2025-04-30,34,True,False,False,False,False,True,True,,,2,34
271011,Kingston Town Shopping Centre,-42.980209156103385,147.30374043545635,,N/A,4,Kingston,12.59,72,2.64,Wednesday,2,False,2025-04-30,57,False,True,False,False,True,False,True,,,2,57
271014,Evie Flinders,-38.474526184383976,145.01862334358879,,N/A,2,Flinders,17.32,58,7.81,Wednesday,2,False,2025-04-30,82,True,False,False,True,False,False,True,,,2,82
271022,Evie Meredith,-37.84437816290739,144.0768346824019,,N/A,2,Meredith,15.61,56,4.84,Wednesday,2,False,2025-04-30,16,False,True,False,False,False,True,True,,,2,16
271062,Victoria Street,-37.42305178823792,144.562626054862,,N/A,2,Macedon,14.57,62,6.29,Wednesday,2,False,2025-04-30,61,False,True,False,False,False,True,True,,,2,61
271065,Evie Alexandra,-37.19177622193456,145.71117802098246,,N/A,2,Alexandra,18.19,48,3.87,Wednesday,2,False,2025-04-30,62,False,True,False,False,True,False,True,,,2,62
272496,Evie Dapto Mall,-34.49497612676224,150.79547723050382,,N/A,4,Dapto,15.66,76,6.05,Wednesday,2,False,2025-04-30,52,False,False,True,True,False,False,True,,,2,52
272497,Hotel REalm,-35.312198318325976,149.1333088744247,,N/A,4,,14.62,65,6.26,Wednesday,2,False,2025-04-30,63,False,True,False,True,False,False,True,,,2,63
272498,Evie Woden,-35.348299676937806,149.08890913353355,,N/A,2,Phillip,14.3,66,6.26,Wednesday,2,False,2025-04-30,47,False,True,False,True,False,False,True,,,2,47
272499,Evie Adelaide Hills,-35.00971247867212,138.75901747075886,,N/A,3,Bridgewater,14.7,54,0.45,Wednesday,2,False,2025-04-30,92,False,True,False,False,False,True,True,,,2,92
272500,Murrumbateman Country Inn,-34.96941392055333,149.03001688933142,,N/A,2,Murrumbateman,15.15,63,6.33,Wednesday,2,False,2025-04-30,63,False,True,False,False,True,False,True,,,2,63
272501,Tuggeranong CSCC,-35.41502698377792,149.06342879909937,,N/A,2,Greenway,14.3,66,4.12,Wednesday,2,False,2025-04-30,62,False,True,False,False,True,False,True,,,2,62
272504,Hotel Bruny,-43.321799726979194,147.2422590158638,,N/A,2,Alonnah,11.85,63,4.19,Wednesday,2,False,2025-04-30,47,False,True,False,False,True,False,True,,,2,47
272506,Tas Hydro Power Station Heritage Site,-42.12462669442656,146.74664613345436,,N/A,2,Waddamana,10.03,48,2.69,Wednesday,2,False,2025-04-30,51,False,True,False,True,False,False,True,,,2,51
272508,Audi Centre Hobart,-42.87538883111667,147.32416098548657,,N/A,1,Hobart,12.88,72,3.6,Wednesday,2,False,2025-04-30,48,False,True,False,False,False,True,True,,,2,48
272521,BP Pulse Eastern Creek,-33.811041669720204,150.85030018744214,Pass by the car bowsers to the left of the store - charger is approximately just across the driveway at the rear corner of the store,N/A,1,Eastern Creek,18.02,67,0.45,Wednesday,2,False,2025-04-30,94,False,True,False,False,True,False,True,,,2,94
272531,Moonee Ponds Central,-37.76583087874345,144.92352649174768,,N/A,2,Moonee Ponds,17.48,58,7.72,Wednesday,2,False,2025-04-30,50,False,True,False,True,False,False,True,,,2,50
272532,RMIT Brunswick,-37.7716796666272,144.95818485880557,,N/A,1,Brunswick,17.56,58,7.2,Wednesday,2,False,2025-04-30,42,False,True,False,True,False,False,True,,,2,42
272533,David Street Car Park,-37.771645139851486,144.96173089792444,,N/A,1,Brunswick,17.56,58,7.2,Wednesday,2,False,2025-04-30,99,False,True,False,False,True,False,True,,,2,99
272534,Fleming Park,-37.769132479580406,144.9747860386588,,N/A,2,Brunswick East,17.56,58,7.2,Wednesday,2,False,2025-04-30,95,False,True,False,False,False,True,True,,,2,95
272535,Brighton Council Chambers,-42.75097184541446,147.27872555026147,,N/A,1,Old Beach,12.81,56,1.5,Wednesday,2,False,2025-04-30,59,False,True,False,True,False,False,True,,,2,59
272536,Yarra Valley Nissan,-37.754997221186045,145.3637260206866,,N/A,1,Lilydale,17.08,44,0.89,Wednesday,2,False,2025-04-30,48,True,False,False,True,False,False,True,,,2,48
272537,Electric Highway Tasmania - Ouse,-42.48504801756201,146.7100908639125,,N/A,3,Ouse,12.74,48,0.98,Wednesday,2,False,2025-04-30,56,True,False,False,True,False,False,True,,,2,56
272540,Stewarts Bay Lodge,-43.13907166604574,147.8548439357172,,N/A,2,Port Arthur,11.94,62,4.92,Wednesday,2,False,2025-04-30,79,False,True,False,True,False,False,True,,,2,79
272541,Dindi Naturals,-37.10296645372912,145.61620856939197,,N/A,1,Yarck,16.97,47,4.29,Wednesday,2,False,2025-04-30,35,False,True,False,False,False,True,True,,,2,35
272542,Cobblebank Village,-37.7144019574638,144.60143699904745,,N/A,2,,17.73,59,5.8,Wednesday,2,False,2025-04-30,89,True,False,False,False,False,True,True,,,2,89
272561,Austin Tower Carpark Level B1,-37.75745813437603,145.05918510936715,,N/A,2,Heidelberg,17.35,59,3.13,Wednesday,2,False,2025-04-30,48,True,False,False,True,False,False,True,,,2,48
272562,Woolworths Heidelberg,-37.75910544295768,145.06876762326635,,N/A,8,Heidelberg,17.69,59,3.13,Wednesday,2,False,2025-04-30,83,True,False,False,True,False,False,True,,,2,83
272563,Deakin University Waurn Ponds,-38.19671590570452,144.29935439201148,,N/A,2,,17.16,61,0.89,Wednesday,2,False,2025-04-30,52,False,True,False,False,False,True,True,,,2,52
272566,Devon Street Car Park,-37.79675756180921,145.27982712620957,,N/A,2,Croydon,17.16,38,0.89,Wednesday,2,False,2025-04-30,92,True,False,False,True,False,False,True,,,2,92
272567,Eltham Leisure Centre,-37.72302764419204,145.14217983897862,,N/A,2,Eltham,17.64,55,2.24,Wednesday,2,False,2025-04-30,28,True,False,False,True,False,False,True,,,2,28
272568,Chadstone Shopping Centre,-37.884974305769425,145.08243117285895,,N/A,6,,17.9,59,1.79,Wednesday,2,False,2025-04-30,31,True,False,False,False,False,True,True,,,2,31
272569,RACV Solar Grovedale,-38.197594122360314,144.34487185372615,,N/A,1,Grovedale,17.49,61,0.89,Wednesday,2,False,2025-04-30,22,False,True,False,False,False,True,True,,,2,22
272570,Blue Tongue Industries,-38.197502248120415,144.34395122104382,,N/A,1,Grovedale,17.49,61,0.89,Wednesday,2,False,2025-04-30,92,False,True,False,False,False,True,True,,,2,92
272572,Armstrong Creek East Community Hub,-38.231759419255376,144.36927996323692,,N/A,3,Armstrong Creek,17.54,61,0.89,Wednesday,2,False,2025-04-30,64,True,False,False,False,False,True,True,,,2,64
272573,50 Learmonth Street,-38.26770792670353,144.6589785355144,,N/A,4,Queenscliff,17.78,55,5.82,Wednesday,2,False,2025-04-30,59,True,False,False,False,True,False,True,,,2,59
272574,Electric Highway Tasmania - Triabunna,-42.50810955517955,147.91002661194875,,N/A,3,Triabunna,12.9,52,2.78,Wednesday,2,False,2025-04-30,63,False,True,False,False,False,True,True,,,2,63
272592,Jolt Bayswster,-37.84108696617519,145.2666187431746,,N/A,2,,17.17,48,0.89,Wednesday,2,False,2025-04-30,99,True,False,False,True,False,False,True,,,2,99
272600,Electric Highway Tasmania - Cygnet,-43.161979080863325,147.07772323414196,,N/A,3,Cygnet,12.99,61,1.8,Wednesday,2,False,2025-04-30,80,False,True,False,False,True,False,True,,,2,80
272602,Rocket @ The End Of The Road,-43.43165,146.97408,,N/A,1,Southport,10.87,61,2.3,Wednesday,2,False,2025-04-30,90,False,True,False,True,False,False,True,,,2,90
272606,Electric Highway Tasmania - Dunalley,-42.886808,147.81389,,N/A,2,Dunalley,12.97,61,3.3,Wednesday,2,False,2025-04-30,63,False,True,False,True,False,False,True,,,2,63
272607,Electric Highway Tasmania - Maydena,-42.754949,146.628993,,N/A,3,Maydena,12.47,48,0.83,Wednesday,2,False,2025-04-30,41,True,False,False,False,False,True,True,,,2,41
272608,Strata Equity – Hunter Werribee,-37.901930594530896,144.6625784145474,,N/A,3,Werribee,17.86,58,0.89,Wednesday,2,False,2025-04-30,16,True,False,False,False,False,True,True,,,2,16
272613,TLE Electrical Artarmon,-33.81845312500111,151.18932889926964,,N/A,2,St Leonards,17.56,73,12.35,Wednesday,2,False,2025-04-30,67,False,True,False,False,False,True,True,,,2,67
272614,Mirvac South Eveleigh,-33.8955812,151.1958121,,N/A,6,Eveleigh,17.99,73,10.8,Wednesday,2,False,2025-04-30,21,False,True,False,False,False,True,True,,,2,21
272615,ENGIE - Warriewood Square,-33.695602,151.2962878,,N/A,1,Warriewood,17.78,76,1.79,Wednesday,2,False,2025-04-30,53,False,True,False,False,False,True,True,,,2,53
272616,NRMA - Sydney,-33.9055215,151.2128,,N/A,3,Zetland,17.82,73,12.35,Wednesday,2,False,2025-04-30,62,False,True,False,True,False,False,True,,,2,62
272617,ENGIE - Roselands Shopping Centre,-33.935,151.069205,,N/A,1,Roselands,17.68,71,12.35,Wednesday,2,False,2025-04-30,48,False,True,False,False,True,False,True,,,2,48
272618,ENGIE - DFO Homebush,-33.855576,151.076681,,N/A,1,Homebush,18.07,70,12.35,Wednesday,2,False,2025-04-30,84,False,True,False,False,True,False,True,,,2,84
272619,The Heffron Centre,-33.97374,151.236646,,N/A,8,Chifley,17.87,73,12.35,Wednesday,2,False,2025-04-30,21,False,True,False,False,False,True,True,,,2,21
272620,Berowra Tennis Centre,-33.621379,151.1494478,,N/A,1,Berowra,16.82,74,4.89,Wednesday,2,False,2025-04-30,16,False,True,False,False,True,False,True,,,2,16
272622,Pennant Hills Toyota,-33.7366211,151.0743388,,N/A,1,Pennant Hills,17.15,70,3.13,Wednesday,2,False,2025-04-30,65,False,True,False,False,False,True,True,,,2,65
272624,ENGIE - Greenway Wetherill Park,-33.850403,150.89840155,,N/A,1,Wetherill Park,17.74,68,1.34,Wednesday,2,False,2025-04-30,98,False,True,False,False,False,True,True,,,2,98
272627,Macquarie Centre,-33.777565954445315,151.12056384466786,,N/A,4,North Ryde,17.79,72,12.35,Wednesday,2,False,2025-04-30,60,False,True,False,True,False,False,True,,,2,60
272628,Brickworks Ferry Road,-27.980749,153.409711,,N/A,4,Southport,25.54,68,1.34,Wednesday,2,False,2025-04-30,18,False,True,False,True,False,False,True,,,2,18
272629,Robina Central,-28.081588,153.381888,,N/A,2,Robina,25.56,65,4.63,Wednesday,2,False,2025-04-30,40,False,True,False,False,False,True,True,,,2,40
272630,Royal Randwick,-33.915187,151.240972,,N/A,4,Randwick,17.5,73,12.35,Wednesday,2,False,2025-04-30,50,False,True,False,False,False,True,True,,,2,50
272631,Evie Darwin,-12.459284,130.836153,,N/A,4,Darwin,30.03,45,7.2,Wednesday,2,False,2025-04-30,90,True,False,False,False,True,False,True,,,2,90
272632,Civic Plaza 88 Christie,-33.823861,151.195326,,N/A,4,St Leonards,17.5,73,12.35,Wednesday,2,False,2025-04-30,52,False,True,False,False,False,True,True,,,2,52
272633,Belrose Home,-33.703118,151.212917,,N/A,4,Belrose,16.78,74,2.68,Wednesday,2,False,2025-04-30,72,False,True,False,True,False,False,True,,,2,72
272634,Eastgate Bondi Junction,-33.892967,151.248028,,N/A,4,Bondi Junction,17.39,74,12.35,Wednesday,2,False,2025-04-30,10,False,True,False,False,False,True,True,,,2,10
272635,BP Caringbah,-34.03295211277035,151.12520883189632,,N/A,4,Caringbah,17.82,73,12.35,Wednesday,2,False,2025-04-30,99,False,True,False,False,True,False,True,,,2,99
272636,Red Rooster ,-12.396092,130.8968483,,N/A,4,Marrara,29.99,45,7.2,Wednesday,2,False,2025-04-30,91,True,False,False,False,True,False,True,,,2,91
272637,Allambie Grove Business Park,-33.751303,151.2433284,,N/A,2,Frenchs Forest,16.83,75,2.68,Wednesday,2,False,2025-04-30,70,False,True,False,True,False,False,True,,,2,70
272638,Gasworks Plaza,-27.4504829,153.0443855,,N/A,4,Newstead,26.78,62,3.13,Wednesday,2,False,2025-04-30,57,False,True,False,True,False,False,True,,,2,57
272639,Bundamba,-27.588131,152.821959,,N/A,2,Bundamba,26.79,60,1.03,Wednesday,2,False,2025-04-30,59,False,True,False,False,True,False,True,,,2,59
272640,Birkdale Fair,-27.4915472,153.2179852,,N/A,4,Birkdale,26.07,65,3.09,Wednesday,2,False,2025-04-30,37,False,True,False,False,False,True,True,,,2,37
272641,Ashfield Mall,-33.8895642,151.1235986,,N/A,4,Ashfield,17.93,71,12.35,Wednesday,2,False,2025-04-30,76,False,True,False,True,False,False,True,,,2,76
272642,Montague Markets,-27.4856857,153.00120821,,N/A,4,West End,26.7,63,3.13,Wednesday,2,False,2025-04-30,66,False,True,False,False,True,False,True,,,2,66
272643,Lutwyche Market Central,-27.422167,153.034685,,N/A,4,Lutwyche,26.36,62,3.13,Wednesday,2,False,2025-04-30,11,False,True,False,True,False,False,True,,,2,11
272665,"Elizabeth City Centre, ",-34.7189959,138.6663354,,N/A,1,Elizabeth ,18.35,49,1.79,Wednesday,2,False,2025-04-30,81,True,False,False,True,False,False,True,,,2,81
272666,Barossa Central Shopping Centre,-34.4790652,138.9615012,,N/A,1,Nurioopta,16.76,44,5.2,Wednesday,2,False,2025-04-30,16,True,False,False,True,False,False,True,,,2,16
272670,Caloundra Shopping Centre,-26.803426,153.12491,,N/A,4,Caloundra,25.05,67,1.34,Wednesday,2,False,2025-04-30,13,False,True,False,False,True,False,True,,,2,13
272671,Pacific Fair,-28.0353512,153.4274028,,N/A,4,Broadbeach,25.62,66,4.63,Wednesday,2,False,2025-04-30,82,False,True,False,True,False,False,True,,,2,82
272672,Victoria Point,-27.5867871,153.283693717,,N/A,4,Victoria Point,24.36,66,2.49,Wednesday,2,False,2025-04-30,83,False,True,False,True,False,False,True,,,2,83
272673,Leichhardt Marketplace,-33.883514,151.150017,,N/A,4,Leichhardt,17.98,72,12.35,Wednesday,2,False,2025-04-30,76,False,True,False,True,False,False,True,,,2,76
272675,Swansea,-33.0833,151.6333,,N/A,4,,18.11,85,3.13,Wednesday,2,False,2025-04-30,39,False,False,True,True,False,False,True,,,2,39
272676,Jindalee Home,-27.533780259789047,152.94849091743436,,N/A,4,Jindalee,26.57,63,3.13,Wednesday,2,False,2025-04-30,79,False,True,False,False,True,False,True,,,2,79
272684,BP Ashfield,-33.87421821418127,151.12682969039508,,N/A,4,Croydon,18.09,71,12.35,Wednesday,2,False,2025-04-30,92,False,True,False,True,False,False,True,,,2,92
272685,Springwood,-27.612304,153.124421,,N/A,4,Springwood,26.27,62,0.33,Wednesday,2,False,2025-04-30,95,False,True,False,True,False,False,True,,,2,95
272686,Raglan Street West,-33.83121718107124,151.24368057896396,,N/A,4,Mosman,17.53,75,10.8,Wednesday,2,False,2025-04-30,36,False,True,False,False,False,True,True,,,2,36
272687,Brendale Service Centre,-27.328346265392916,152.98746683129355,,N/A,4,Brendale,26.3,61,3.09,Wednesday,2,False,2025-04-30,47,False,True,False,False,True,False,True,,,2,47
272688,Casula Mall,-33.947906375047246,150.90105410921717,,N/A,4,Casula,17.57,69,5.36,Wednesday,2,False,2025-04-30,79,False,True,False,False,False,True,True,,,2,79
272689,Dorhauer Lane,-33.88847179022024,151.23760032945688,,N/A,2,Woollahra,17.51,74,12.35,Wednesday,2,False,2025-04-30,23,False,True,False,False,True,False,True,,,2,23
272693,Jamisontown,-33.770379031934034,150.67371849780716,,N/A,2,Jamisontown,18.12,72,0.45,Wednesday,2,False,2025-04-30,35,False,True,False,False,True,False,True,,,2,35
272694,Northbridge Plaza,-33.809374,151.208591,,N/A,4,Northbridge,17.47,73,12.35,Wednesday,2,False,2025-04-30,46,False,True,False,False,False,True,True,,,2,46
272700,Red Rooster Guildford,-33.85283452159095,150.99575854229482,,N/A,4,Guildford,17.87,68,12.35,Wednesday,2,False,2025-04-30,50,False,True,False,False,False,True,True,,,2,50
272701,Indooroopilly,-27.49838316297592,152.97362245069473,,N/A,4,Indooroopilly,26.55,63,3.13,Wednesday,2,False,2025-04-30,89,False,True,False,False,True,False,True,,,2,89
272702,The Station Oxley,-27.553059245373817,152.97525758314129,,N/A,4,Oxley,26.5,63,1.34,Wednesday,2,False,2025-04-30,78,False,True,False,False,True,False,True,,,2,78
272707,Miami Aquatic Centre,-28.061726469417813,153.4293860165546,,N/A,2,Miami,25.67,64,4.63,Wednesday,2,False,2025-04-30,45,False,True,False,True,False,False,True,,,2,45
272708,ENGIE - Lake Haven Centre,-33.24078932377033,151.50325247968817,,N/A,1,Lake Haven,18.56,81,8.09,Wednesday,2,False,2025-04-30,77,False,False,True,False,False,True,True,,,2,77
272709,Electric Highway - Esk,-27.239039102114774,152.42027885374284,,N/A,3,Esk,26.34,59,1.06,Wednesday,2,False,2025-04-30,30,True,False,False,False,True,False,True,,,2,30
272711,Bus Stop Sales - Rocklea,-27.552386663917353,153.00880127325075,,N/A,2,Rocklea,26.53,63,1.34,Wednesday,2,False,2025-04-30,88,False,True,False,False,True,False,True,,,2,88
272712,Gold Coast Sports & Leisure Centre,-28.004299394733387,153.36456618761417,,N/A,2,Carrara,25.61,68,1.34,Wednesday,2,False,2025-04-30,68,False,True,False,True,False,False,True,,,2,68
272713,Electric Highway - Ipswich,-27.616321690924863,152.75861722481307,,N/A,3,Ipswich,26.84,56,1.03,Wednesday,2,False,2025-04-30,47,False,True,False,True,False,False,True,,,2,47
273194,Hepburn Springs Bathhouse,-37.31033013058219,144.14010887525797,,N/A,2,Hepburn Springs,14.91,52,5.45,Wednesday,2,False,2025-04-30,98,False,True,False,False,False,True,True,,,2,98
273219,Bundall Chamers,-28.001849617468316,153.41528386738196,,N/A,2,Surfers Paradise,25.63,67,0.45,Wednesday,2,False,2025-04-30,78,False,True,False,False,True,False,True,,,2,78
273221,27 - 49 Browns Plains Road,-27.663992390175515,153.0411196361111,,N/A,1,Browns Plains,26.08,62,1.38,Wednesday,2,False,2025-04-30,10,False,True,False,False,True,False,True,,,2,10
273222,Vicinity Centres - Grand Plaza,-27.66241706105511,153.0403591131698,,N/A,2,Browns Plains,26.08,62,1.38,Wednesday,2,False,2025-04-30,87,False,True,False,False,False,True,True,,,2,87
273223,Kurrawa Surf Club,-28.029580796113862,153.43460209485096,,N/A,2,Broadbeach,25.6,66,4.63,Wednesday,2,False,2025-04-30,13,False,True,False,True,False,False,True,,,2,13
273224,New Broadwater Parklands,-27.960063068781317,153.41231494799337,,N/A,2,Southport,25.61,68,1.34,Wednesday,2,False,2025-04-30,44,False,True,False,False,False,True,True,,,2,44
273226,Nerang Admin,-27.98457931723788,153.33902087264016,,N/A,2,Nerang,25.43,68,1.34,Wednesday,2,False,2025-04-30,28,False,True,False,True,False,False,True,,,2,28
273235,Kwinana City Centro,-32.24065444817922,115.81355718837756,,N/A,2,,23.62,42,6.69,Wednesday,2,False,2025-04-30,12,True,False,False,False,False,True,True,,,2,12
273238,Ampol Foodary Baldivis,-32.33110206204209,115.82079377764967,,N/A,2,Baldivis,23.78,43,2.68,Wednesday,2,False,2025-04-30,97,True,False,False,False,True,False,True,,,2,97
273318,Newling Reserve,-38.2451409999477,144.17299786561424,Around left side of building,N/A,1,,17.06,62,4.78,Wednesday,2,False,2025-04-30,18,False,True,False,False,True,False,True,,,2,18
273341,bp pulse Merrifield,-37.53426998045639,144.89828573356567,,N/A,2,Mickleham,16.71,55,7.2,Wednesday,2,False,2025-04-30,65,False,True,False,False,True,False,True,,,2,65
273425,Fairy Meadow [bp pulse],-34.40299801963799,150.89157957672126,,N/A,1,Fairy Meadow,15.73,70,9.1,Wednesday,2,False,2025-04-30,63,False,False,True,False,False,True,True,,,2,63
273426,Maroochy Plaza [bp pulse],-26.65561596418697,153.07350136591492,,N/A,1,Maroochydore,24.99,67,2.04,Wednesday,2,False,2025-04-30,81,False,True,False,False,True,False,True,,,2,81
273427,bp pulse Sydenham,-33.916260575133784,151.17311326359567,,N/A,1,St Peters,18.0,72,12.35,Wednesday,2,False,2025-04-30,45,False,True,False,False,False,True,True,,,2,45
273428,bp pulse Rosehill,-33.818996055217895,151.02170364175703,,N/A,1,Rosehill,18.09,69,2.68,Wednesday,2,False,2025-04-30,67,False,True,False,True,False,False,True,,,2,67
273429,bp pulse Albany Forrest,-27.357963044567576,152.96944606011124,,N/A,2,Albany Creek,26.28,61,3.09,Wednesday,2,False,2025-04-30,27,False,True,False,False,True,False,True,,,2,27
273430,bp pulse Rye,-38.37130601612926,144.8277248633259,,N/A,1,Rye,17.75,56,6.92,Wednesday,2,False,2025-04-30,52,True,False,False,False,False,True,True,,,2,52
273431,bp pulse Dandenong North,-37.970797096657705,145.22316104545723,,N/A,1,Dandenong North,17.56,62,2.68,Wednesday,2,False,2025-04-30,30,True,False,False,True,False,False,True,,,2,30
273432,bp pulse Loganholme,-27.684545775335394,153.18963641316446,,N/A,3,Loganholme,24.38,66,0.8,Wednesday,2,False,2025-04-30,67,False,True,False,False,False,True,True,,,2,67
273434,Springwood [bp pulse],-27.622308783587712,153.12819192141268,,N/A,2,Springwood,26.31,62,0.33,Wednesday,2,False,2025-04-30,46,False,True,False,False,True,False,True,,,2,46
273435,Logan Motorway [bp pulse],-27.640356550632916,153.0095965529904,,N/A,2,Larapinta,26.3,64,1.59,Wednesday,2,False,2025-04-30,55,False,True,False,False,False,True,True,,,2,55
273436,Wiley Park [bp pulse],-33.919392020719556,151.06669418522023,,N/A,2,Wiley Park,17.79,71,12.35,Wednesday,2,False,2025-04-30,40,False,True,False,False,True,False,True,,,2,40
273437,East Brisbane [bp pulse],-27.479742,153.043682,,N/A,1,East Brisbane,26.46,62,3.13,Wednesday,2,False,2025-04-30,78,False,True,False,False,False,True,True,,,2,78
273534,ENGIE - Chadstone,-37.884370226319035,145.08316779641655,,N/A,2,Chadstone,17.9,59,1.79,Wednesday,2,False,2025-04-30,84,True,False,False,True,False,False,True,,,2,84
273535,EV Charging Australia,-27.973719,152.994503,,N/A,1,Beaudesert,24.47,63,1.34,Wednesday,2,False,2025-04-30,94,True,False,False,True,False,False,True,,,2,94
273755,Civic Centre,-37.897374392712145,144.67054059560462,,N/A,3,Werribee,17.89,58,0.89,Wednesday,2,False,2025-04-30,75,True,False,False,True,False,False,True,,,2,75
